"endtime","starttime","censored","model"
49795,30175,TRUE,16
31582,23520,TRUE,20
50730,29873,TRUE,16
42442,29864,FALSE,16
50473,30183,TRUE,16
50499,31031,TRUE,16
18581,7137,TRUE,19
50033,30539,TRUE,16
50274,30751,TRUE,16
44346,29887,TRUE,16
50335,31560,TRUE,16
50633,31166,TRUE,16
50641,31173,TRUE,16
50842,31393,TRUE,16
50851,31402,TRUE,16
52176,29895,TRUE,16
50641,31174,TRUE,16
52366,28872,TRUE,16
54071,30064,TRUE,16
50472,30182,TRUE,16
44306,29895,TRUE,16
50542,31068,TRUE,16
50280,30755,TRUE,16
50500,31031,TRUE,16
46104,29871,TRUE,16
50631,31164,TRUE,16
50525,31049,TRUE,16
50282,30757,TRUE,16
32063,24001,TRUE,20
52612,29872,TRUE,16
50545,31069,TRUE,16
46316,29871,TRUE,16
41633,27079,TRUE,16
43850,24374,TRUE,16
50852,31402,TRUE,16
53209,29559,TRUE,16
52327,30176,TRUE,16
45677,28854,TRUE,16
49796,30175,TRUE,16
50017,29864,TRUE,16
50335,31559,TRUE,16
50327,31551,TRUE,16
46701,29888,TRUE,16
52358,28866,TRUE,16
50281,30759,TRUE,16
50525,31048,TRUE,16
50080,30565,TRUE,16
50287,30764,TRUE,16
47739,27516,TRUE,16
50327,31552,TRUE,16
53052,29552,TRUE,16
49806,30183,TRUE,16
43526,29871,TRUE,16
52363,28854,TRUE,16
52363,28854,TRUE,16
53914,31400,TRUE,16
50615,29871,TRUE,16
35685,31402,FALSE,16
53200,29552,TRUE,16
44387,29872,TRUE,16
50470,29614,TRUE,16
49795,30176,TRUE,16
52790,30494,TRUE,16
53052,29552,TRUE,16
45525,29653,TRUE,16
50025,29864,TRUE,16
52360,30062,TRUE,16
50776,31284,TRUE,16
49798,30176,TRUE,16
50704,31256,TRUE,16
50721,29865,TRUE,16
52362,28855,TRUE,16
42401,29872,FALSE,16
50549,31074,TRUE,16
53332,29343,TRUE,16
49805,30183,TRUE,16
52367,28859,TRUE,16
52361,28854,TRUE,16
53059,29559,TRUE,16
45676,28854,TRUE,16
52612,29873,TRUE,16
50641,31174,TRUE,16
56579,30557,TRUE,16
50656,31180,TRUE,16
52531,28286,TRUE,16
44499,29872,TRUE,16
50518,29661,TRUE,16
54524,30516,TRUE,16
54515,30507,TRUE,16
50282,30756,TRUE,16
50119,31049,TRUE,16
50531,31054,TRUE,16
50526,31050,TRUE,16
50327,31552,TRUE,16
50333,31559,TRUE,16
50766,31275,TRUE,16
50494,31025,TRUE,16
48195,29658,TRUE,16
50334,31559,TRUE,16
50328,31552,TRUE,16
49805,30183,TRUE,16
50279,30754,TRUE,16
50529,31054,TRUE,16
50282,30757,TRUE,16
46809,29896,TRUE,16
53302,29315,TRUE,16
56577,30556,TRUE,16
47415,29551,TRUE,16
52359,28853,TRUE,16
52595,29857,TRUE,16
50541,31068,TRUE,16
50354,30065,TRUE,16
39221,24978,TRUE,16
49799,30176,TRUE,16
50032,30540,TRUE,16
50545,31073,TRUE,16
50279,30758,TRUE,16
52601,29863,TRUE,16
49154,29662,TRUE,16
48003,29871,TRUE,16
47992,29862,TRUE,16
53271,29285,TRUE,16
55862,30182,TRUE,16
49806,30183,TRUE,16
52534,29871,TRUE,16
48764,29657,TRUE,16
53298,29312,TRUE,16
53199,29551,TRUE,16
49795,30174,TRUE,16
50297,30182,TRUE,16
46197,29871,TRUE,16
52610,29871,TRUE,16
49803,30181,TRUE,16
50033,29871,TRUE,16
52359,28854,TRUE,16
49796,30175,TRUE,16
52609,29871,TRUE,16
49091,29870,TRUE,16
52364,28871,TRUE,16
49795,30174,TRUE,16
46251,29871,TRUE,16
50284,30763,TRUE,16
50659,31184,TRUE,16
52525,28281,TRUE,16
50079,30565,TRUE,16
54521,30515,TRUE,16
50704,31256,TRUE,16
52795,30496,TRUE,16
50545,31069,TRUE,16
41212,24739,TRUE,16
49798,30176,TRUE,16
52795,30496,TRUE,16
50765,31274,TRUE,16
50073,30558,TRUE,16
41387,29896,TRUE,16
50333,31559,TRUE,16
50632,31166,TRUE,16
50496,31029,TRUE,16
51304,29888,TRUE,16
52367,28858,TRUE,16
53918,31401,TRUE,16
40934,30994,FALSE,16
53155,31394,TRUE,16
50178,30656,TRUE,16
50853,31403,TRUE,16
46873,29222,TRUE,16
50764,31274,TRUE,16
50767,31276,TRUE,16
54516,30509,TRUE,16
50501,31031,TRUE,16
50257,30736,TRUE,16
50041,30548,TRUE,16
50259,30737,TRUE,16
50285,30763,TRUE,16
50632,31166,TRUE,16
50466,30177,TRUE,16
52362,28854,TRUE,16
52602,29864,TRUE,16
49440,30181,TRUE,16
36265,29896,TRUE,16
50657,31182,TRUE,16
52529,28284,TRUE,16
33317,31267,FALSE,16
50777,31284,TRUE,16
49541,23519,TRUE,16
42848,23227,TRUE,16
50718,31267,TRUE,16
50260,30738,TRUE,16
52602,29864,TRUE,16
52787,30489,TRUE,16
33015,29869,TRUE,16
51711,29553,FALSE,16
49796,30175,TRUE,16
49169,30176,TRUE,16
50470,30181,TRUE,16
53199,29552,TRUE,16
49805,30183,TRUE,16
47923,29872,TRUE,16
50684,29865,TRUE,16
50716,31267,TRUE,16
52602,29864,TRUE,16
50633,31166,TRUE,16
39458,31074,FALSE,16
56579,30557,TRUE,16
34970,27979,TRUE,16
50857,31405,TRUE,16
50548,31073,TRUE,16
56582,30561,TRUE,16
43750,31072,FALSE,16
56586,30564,TRUE,16
50530,31054,TRUE,16
50333,31558,TRUE,16
50551,31074,TRUE,16
56579,30556,TRUE,16
50550,31075,TRUE,16
56576,30555,TRUE,16
50657,31183,TRUE,16
50080,30565,TRUE,16
33470,26919,TRUE,16
43520,29864,TRUE,16
49800,30177,TRUE,16
41880,23349,TRUE,16
49806,30184,TRUE,16
50539,31067,TRUE,16
50532,31054,TRUE,16
50631,31166,TRUE,16
52601,29863,TRUE,16
30598,20836,TRUE,19
43098,31068,FALSE,16
50547,31073,TRUE,16
50563,31087,TRUE,16
50776,31284,TRUE,16
50021,30526,TRUE,16
54517,30508,TRUE,16
43057,29894,FALSE,16
44291,29897,TRUE,16
50776,31284,TRUE,16
50776,31284,TRUE,16
41317,30031,FALSE,16
46990,29340,TRUE,16
53921,31403,TRUE,16
46419,29886,TRUE,16
52363,28857,TRUE,16
50702,31258,TRUE,16
49806,30183,TRUE,16
43529,29873,TRUE,16
43528,31066,FALSE,16
33244,23482,FALSE,20
45484,27164,TRUE,16
50276,30752,TRUE,16
50277,30752,TRUE,16
50277,30753,TRUE,16
50276,30752,TRUE,16
49795,30173,TRUE,16
47926,29894,TRUE,16
50332,31558,TRUE,16
50332,31558,TRUE,16
48002,29872,TRUE,16
50036,30542,TRUE,16
52366,28872,TRUE,16
50285,30763,TRUE,16
44142,29896,TRUE,16
50039,30545,TRUE,16
50527,31049,TRUE,16
52358,28866,TRUE,16
50274,30751,TRUE,16
50035,30541,TRUE,16
50260,30738,TRUE,16
50259,30737,TRUE,16
50291,31517,TRUE,16
50851,31401,TRUE,16
50332,31557,TRUE,16
50334,31559,TRUE,16
50282,30759,TRUE,16
50530,31053,TRUE,16
50261,30738,TRUE,16
50276,30752,TRUE,16
50500,31031,TRUE,16
50856,31405,TRUE,16
53208,29559,TRUE,16
50034,30540,TRUE,16
34222,31075,TRUE,16
36263,29560,FALSE,16
53208,29559,TRUE,16
50286,30764,TRUE,16
50281,30756,TRUE,16
50200,30679,TRUE,16
50494,31025,TRUE,16
50280,30755,TRUE,16
50549,31074,TRUE,16
50042,30548,TRUE,16
50275,30752,TRUE,16
50334,31558,TRUE,16
45071,29887,TRUE,16
53208,29559,TRUE,16
50500,31031,TRUE,16
46881,29896,TRUE,16
50258,30737,TRUE,16
50314,29896,TRUE,16
52531,28285,TRUE,16
50287,30764,TRUE,16
50282,30760,TRUE,16
45571,29872,TRUE,16
54450,30176,TRUE,16
50854,31402,TRUE,16
53208,29559,TRUE,16
50281,30759,TRUE,16
52527,28282,TRUE,16
53537,30176,TRUE,16
50500,31030,TRUE,16
50525,31049,TRUE,16
52366,28872,TRUE,16
49805,30183,TRUE,16
50320,27524,TRUE,16
50280,30756,TRUE,16
50280,30755,TRUE,16
50281,30757,TRUE,16
45284,28866,TRUE,16
50278,30755,TRUE,16
50531,31054,TRUE,16
49261,30176,TRUE,16
50641,31174,TRUE,16
50577,29888,TRUE,16
50495,31026,TRUE,16
55728,30175,TRUE,16
50495,31026,TRUE,16
50038,30545,TRUE,16
50531,31053,TRUE,16
50495,31025,TRUE,16
50280,30756,TRUE,16
50161,30638,TRUE,16
50260,30738,TRUE,16
51757,30737,TRUE,16
50035,30541,TRUE,16
49935,30442,TRUE,16
50279,30754,TRUE,16
50496,31025,TRUE,16
50525,31049,TRUE,16
50258,30736,TRUE,16
52366,28872,TRUE,16
50042,30548,TRUE,16
53209,29560,TRUE,16
53497,30174,TRUE,16
53209,29560,TRUE,16
52601,29863,TRUE,16
53209,29560,TRUE,16
50845,31394,TRUE,16
52463,29872,TRUE,16
50281,30759,TRUE,16
50531,31054,TRUE,16
50856,31405,TRUE,16
56588,30565,TRUE,16
50281,30759,TRUE,16
53209,29559,TRUE,16
50282,30757,TRUE,16
50281,30756,TRUE,16
52360,28867,TRUE,16
51528,29887,TRUE,16
45079,29895,TRUE,16
50258,30737,TRUE,16
45072,29888,TRUE,16
32723,29888,FALSE,16
50275,30752,TRUE,16
50283,30762,TRUE,16
45074,29894,TRUE,16
50333,31559,TRUE,16
50280,30755,TRUE,16
50260,30738,TRUE,16
53209,29559,TRUE,16
50526,31050,TRUE,16
51134,29888,TRUE,16
50276,30751,TRUE,16
50031,30537,TRUE,16
50261,30738,TRUE,16
52366,28859,TRUE,16
50280,30756,TRUE,16
55731,30175,TRUE,16
50547,31074,TRUE,16
53208,29559,TRUE,16
53209,29560,TRUE,16
50501,31031,TRUE,16
50494,31024,TRUE,16
53914,31400,TRUE,16
44499,29888,TRUE,16
50275,30752,TRUE,16
50856,31405,TRUE,16
52338,30181,TRUE,16
50542,31068,TRUE,16
50495,31025,TRUE,16
50498,31029,TRUE,16
50526,31049,TRUE,16
50491,31023,TRUE,16
50493,31024,TRUE,16
50040,30547,TRUE,16
50275,30752,TRUE,16
50362,30934,TRUE,16
50727,29871,TRUE,16
50281,30756,TRUE,16
50498,31029,TRUE,16
50284,30763,TRUE,16
52356,28871,TRUE,16
50332,31558,TRUE,16
50548,31074,TRUE,16
50290,30176,TRUE,16
50496,31028,TRUE,16
50499,31030,TRUE,16
50541,31068,TRUE,16
49798,30176,TRUE,16
50529,31052,TRUE,16
50040,30546,TRUE,16
53207,29558,TRUE,16
47421,29557,TRUE,16
50279,30758,TRUE,16
49007,29889,TRUE,16
50500,31031,TRUE,16
50500,31031,TRUE,16
44297,29888,TRUE,16
50491,31023,TRUE,16
50527,31052,TRUE,16
50280,30755,TRUE,16
50122,27327,TRUE,16
50331,31557,TRUE,16
48304,29887,TRUE,16
49805,30182,TRUE,16
50284,30763,TRUE,16
50528,31052,TRUE,16
52611,29872,TRUE,16
50492,31024,TRUE,16
50257,30736,TRUE,16
55864,30183,TRUE,16
49804,30183,TRUE,16
49805,30183,TRUE,16
49805,30182,TRUE,16
52357,28866,TRUE,16
50533,31055,TRUE,16
53208,29559,TRUE,16
50276,30752,TRUE,16
44295,29887,TRUE,16
32067,31266,FALSE,16
50331,31558,TRUE,16
21874,7408,FALSE,16
50852,31402,TRUE,16
45332,26349,TRUE,16
49803,30182,TRUE,16
40017,29895,TRUE,16
56586,30564,TRUE,16
52783,30484,TRUE,16
49798,30177,TRUE,16
53918,31401,TRUE,16
53200,29553,TRUE,16
50531,31054,TRUE,16
50776,31285,TRUE,16
52608,29870,TRUE,16
34564,11941,TRUE,16
50074,30558,TRUE,16
50779,31285,TRUE,16
53053,29553,TRUE,16
50659,31184,TRUE,16
18580,7138,TRUE,19
52073,31401,FALSE,16
54524,30515,TRUE,16
50073,30558,TRUE,16
50080,30565,TRUE,16
50333,31558,TRUE,16
26174,25583,FALSE,16
53920,31402,TRUE,16
50530,31054,TRUE,16
50327,31552,TRUE,16
32005,28859,TRUE,16
33107,14809,TRUE,16
44009,25514,TRUE,16
56576,30555,TRUE,16
50072,30558,TRUE,16
51670,29552,TRUE,16
50326,31552,TRUE,16
50544,31070,TRUE,16
33018,29871,TRUE,16
50544,31070,TRUE,16
50075,30559,TRUE,16
39569,28287,FALSE,16
50774,31284,TRUE,16
52529,28285,TRUE,16
50550,31074,TRUE,16
50846,31394,TRUE,16
44061,31167,FALSE,16
50025,29864,TRUE,16
50777,31285,TRUE,16
44307,29895,TRUE,16
50081,30565,TRUE,16
49803,30181,TRUE,16
50640,31173,TRUE,16
50081,30566,TRUE,16
50717,31267,TRUE,16
50032,30538,TRUE,16
56575,30555,TRUE,16
50333,31558,TRUE,16
50548,31074,TRUE,16
21876,19650,TRUE,19
52362,28854,TRUE,16
25582,19213,TRUE,19
50660,31184,TRUE,16
25357,23129,TRUE,19
50489,30182,TRUE,16
50286,29872,TRUE,16
50641,31174,TRUE,16
52608,29871,TRUE,16
46863,29888,TRUE,16
50036,30542,TRUE,16
50854,31403,TRUE,16
52610,29872,TRUE,16
42670,29869,TRUE,16
54525,30516,TRUE,16
50531,31054,TRUE,16
53916,31400,TRUE,16
50659,31183,TRUE,16
42227,31183,FALSE,16
46329,28661,TRUE,16
50490,31014,TRUE,16
50325,31550,TRUE,16
50640,31173,TRUE,16
52789,30489,TRUE,16
50230,30754,TRUE,16
54524,30517,TRUE,16
50854,31403,TRUE,16
50549,31074,TRUE,16
33240,30473,FALSE,16
53918,31401,TRUE,16
37539,24742,TRUE,16
50634,31167,TRUE,16
56585,30563,TRUE,16
50527,31050,TRUE,16
46556,24040,TRUE,16
56586,30564,TRUE,16
56577,30556,TRUE,16
50776,31285,TRUE,16
56926,31402,TRUE,16
35210,30505,FALSE,16
48369,29865,TRUE,16
49610,31073,FALSE,16
50658,31181,TRUE,16
51718,27331,TRUE,16
50029,30535,TRUE,16
52796,30496,TRUE,16
33702,31277,FALSE,16
50081,30566,TRUE,16
39670,20178,TRUE,16
45618,31184,FALSE,16
33457,31275,FALSE,16
43329,31275,FALSE,16
31774,31403,FALSE,16
50779,31286,TRUE,16
56575,30555,TRUE,16
32639,16483,TRUE,16
54517,30509,TRUE,16
52602,29863,TRUE,16
51214,30562,FALSE,16
50327,31552,TRUE,16
40528,30440,FALSE,16
50072,30558,TRUE,16
31484,31268,FALSE,16
35747,30557,FALSE,16
50644,31175,TRUE,16
50847,31394,TRUE,16
50544,31069,TRUE,16
50707,31257,TRUE,16
52793,30494,TRUE,16
44162,31267,FALSE,16
27522,24376,TRUE,16
50073,30558,TRUE,16
53919,31402,TRUE,16
33263,31277,FALSE,16
33259,31073,FALSE,16
54523,30516,TRUE,16
50550,31074,TRUE,16
34271,31276,FALSE,16
50657,31181,TRUE,16
47790,30516,TRUE,16
50706,31256,TRUE,16
50072,30558,TRUE,16
50656,31181,TRUE,16
50543,31069,TRUE,16
10009,1947,TRUE,19
50847,31396,TRUE,16
54523,30515,TRUE,16
50544,31069,TRUE,16
40266,30517,FALSE,16
50402,26754,TRUE,16
44476,25702,TRUE,16
50603,31182,TRUE,16
45358,31069,FALSE,16
50544,31069,TRUE,16
36244,31055,FALSE,16
50081,30565,TRUE,16
50657,31181,TRUE,16
53059,30558,TRUE,16
50845,31393,TRUE,16
50549,31074,TRUE,16
54525,30516,TRUE,16
50544,31069,TRUE,16
40822,31074,FALSE,16
50846,31394,TRUE,16
48370,29865,TRUE,16
50843,31393,TRUE,16
26394,20026,TRUE,19
54525,30516,TRUE,16
50550,31075,TRUE,16
50802,31352,TRUE,16
50543,31069,TRUE,16
50045,30558,TRUE,16
50548,31073,TRUE,16
50775,31285,TRUE,16
50550,31076,TRUE,16
50767,31276,TRUE,16
50548,31073,TRUE,16
53921,31404,TRUE,16
50539,31067,TRUE,16
50706,31257,TRUE,16
53916,31400,TRUE,16
53918,31402,TRUE,16
50549,31074,TRUE,16
52788,30489,TRUE,16
50545,31070,TRUE,16
50857,31405,TRUE,16
53063,31403,TRUE,16
48531,31267,FALSE,16
32487,31286,FALSE,16
50708,31257,TRUE,16
49939,31402,TRUE,16
46049,29863,FALSE,16
50633,31167,TRUE,16
33908,31074,FALSE,16
50023,30565,TRUE,16
40631,30566,FALSE,16
42970,30460,FALSE,16
50718,31267,TRUE,16
50777,31284,TRUE,16
50071,30557,TRUE,16
48820,30515,FALSE,16
31604,31268,FALSE,16
39261,30562,FALSE,16
56578,30556,TRUE,16
46812,30505,FALSE,16
41679,30564,FALSE,16
54524,30515,TRUE,16
54524,30516,TRUE,16
53917,31401,TRUE,16
45612,29857,FALSE,16
50549,31074,TRUE,16
40291,30515,FALSE,16
48532,30495,TRUE,16
50543,31068,TRUE,16
50846,31395,TRUE,16
49939,31402,TRUE,16
50530,31054,TRUE,16
50661,31184,TRUE,16
45631,30453,FALSE,16
52795,30495,TRUE,16
9883,908,FALSE,16
50547,31073,TRUE,16
56586,30564,TRUE,16
52788,30489,TRUE,16
46719,30508,FALSE,16
50072,30557,TRUE,16
47784,30509,TRUE,16
50073,30558,TRUE,16
56383,30362,TRUE,16
50524,31048,TRUE,16
54515,30507,TRUE,16
50641,31174,TRUE,16
53916,31400,TRUE,16
50706,31257,TRUE,16
50773,31282,TRUE,16
50543,31069,TRUE,16
54514,30506,TRUE,16
50718,31267,TRUE,16
50080,30565,TRUE,16
50661,31184,TRUE,16
49758,31075,FALSE,16
37515,30562,FALSE,16
45688,31181,FALSE,16
41694,31395,FALSE,16
33559,31181,FALSE,16
50081,30565,TRUE,16
32924,30401,FALSE,16
45503,31069,FALSE,16
51229,27256,TRUE,16
50530,31054,TRUE,16
52787,30489,TRUE,16
50074,30558,TRUE,16
48190,30510,FALSE,16
50777,31285,TRUE,16
25517,7412,TRUE,16
19102,4190,TRUE,16
40662,17154,TRUE,16
49940,31402,TRUE,16
37365,31073,FALSE,16
50768,31276,TRUE,16
49941,31403,TRUE,16
50544,31068,TRUE,16
37054,31167,FALSE,16
50074,30558,TRUE,16
50545,31069,TRUE,16
50519,31042,TRUE,16
34302,31155,TRUE,16
50634,31167,TRUE,16
37421,31105,FALSE,16
50660,31184,TRUE,16
50719,31268,TRUE,16
47373,31069,FALSE,16
43156,31174,FALSE,16
50854,31403,TRUE,16
50657,31183,TRUE,16
50661,31184,TRUE,16
50717,31267,TRUE,16
50656,31181,TRUE,16
49676,31402,FALSE,16
48475,31402,FALSE,16
52795,30496,TRUE,16
50641,31174,TRUE,16
41625,31181,FALSE,16
50747,31277,TRUE,16
50658,31183,TRUE,16
50658,31182,TRUE,16
50541,31067,TRUE,16
50657,31181,TRUE,16
50656,31181,TRUE,16
50530,31053,TRUE,16
50707,31258,TRUE,16
48436,31268,FALSE,16
50703,31254,TRUE,16
36080,30494,FALSE,16
50752,31362,TRUE,16
50638,31172,TRUE,16
21494,7555,FALSE,16
50547,31073,TRUE,16
50543,31069,TRUE,16
25173,22027,TRUE,16
25413,20850,FALSE,16
36405,23349,TRUE,16
41118,25706,TRUE,16
47020,23033,TRUE,16
36956,31070,FALSE,16
41021,23853,TRUE,16
50844,31393,TRUE,16
39621,30514,FALSE,16
43279,23352,TRUE,16
42544,23804,FALSE,16
37611,18160,TRUE,16
49010,25510,TRUE,16
45563,27074,TRUE,16
23080,4382,TRUE,16
51639,27252,TRUE,16
21652,562,TRUE,16
35919,14803,TRUE,16
33918,16146,TRUE,16
38353,23351,TRUE,16
39689,20175,TRUE,16
45220,27256,TRUE,16
49847,26349,TRUE,16
29886,17155,FALSE,16
23361,9341,TRUE,19
48388,24737,TRUE,16
33002,13552,TRUE,16
27186,8917,TRUE,16
13839,12134,FALSE,16
30191,20429,TRUE,19
21077,17929,TRUE,16
37558,26353,FALSE,16
46584,25170,TRUE,16
43142,24497,TRUE,16
35466,15975,TRUE,16
43750,24983,TRUE,16
14462,13576,FALSE,16
43972,24448,TRUE,16
19481,7363,TRUE,16
48818,25168,TRUE,16
37166,22224,TRUE,16
37833,26333,TRUE,16
44829,26032,TRUE,16
44502,26028,TRUE,16
47034,23540,TRUE,16
42532,24665,TRUE,16
44357,24833,TRUE,16
27713,26032,FALSE,16
49906,30413,TRUE,16
31576,23517,TRUE,20
11710,1948,TRUE,19
28769,11366,TRUE,19
44351,27376,TRUE,16
18857,4834,TRUE,19
31752,23693,TRUE,19
30280,13460,TRUE,16
37798,24742,TRUE,16
35620,17780,TRUE,16
32475,14440,TRUE,16
45391,24523,TRUE,16
26606,4308,TRUE,16
44480,21041,TRUE,16
26901,17139,FALSE,20
26393,20024,TRUE,19
46017,25583,TRUE,16
45574,22582,TRUE,16
32784,25865,FALSE,16
43506,22649,TRUE,16
34046,24288,TRUE,20
18579,7138,FALSE,19
28894,20833,TRUE,19
45003,26757,TRUE,16
11651,3516,FALSE,16
21241,9340,TRUE,19
40870,26757,TRUE,16
47541,23534,TRUE,16
49306,27244,TRUE,16
36535,23639,FALSE,16
37946,20342,FALSE,16
48050,28556,TRUE,16
28810,9955,TRUE,16
42787,24040,TRUE,16
30379,15974,TRUE,16
39973,24981,TRUE,16
26950,23804,TRUE,16
30829,15743,TRUE,16
19699,7407,FALSE,16
35344,24833,TRUE,16
44212,21981,TRUE,16
44356,28433,FALSE,16
30553,21521,TRUE,16
20784,13793,TRUE,16
38508,22866,TRUE,16
47378,21355,TRUE,16
33623,16479,FALSE,16
3506,1278,TRUE,19
51751,28314,TRUE,16
36392,20179,TRUE,16
27537,9038,FALSE,16
41727,24738,TRUE,16
39918,21355,TRUE,16
40302,21522,FALSE,16
34309,16818,TRUE,16
37588,17152,TRUE,16
28465,9356,TRUE,16
39839,22675,TRUE,16
26368,25648,FALSE,16
19518,9586,FALSE,16
39772,25704,TRUE,16
19917,16771,TRUE,16
36286,16770,TRUE,16
35084,20678,TRUE,16
40311,26758,FALSE,16
20350,6740,FALSE,16
37282,15665,TRUE,16
37501,22649,TRUE,16
48758,28540,FALSE,16
32804,28216,FALSE,16
50094,28321,TRUE,16
36046,22990,TRUE,16
31502,20871,FALSE,16
27979,11802,TRUE,16
23229,9590,FALSE,16
34082,27980,FALSE,16
41531,27438,TRUE,16
44707,28284,TRUE,16
39233,22649,TRUE,16
35923,17944,TRUE,16
28528,5035,TRUE,16
42626,24982,FALSE,16
44640,28314,TRUE,16
45611,28202,TRUE,16
46486,20463,TRUE,16
51715,28215,TRUE,16
34681,27978,FALSE,16
30689,28695,FALSE,16
30940,27966,FALSE,16
36744,22792,FALSE,16
39910,28534,FALSE,16
31104,28285,FALSE,16
42462,27978,TRUE,16
31461,28315,TRUE,16
29013,28316,FALSE,16
28222,25074,TRUE,16
30564,8415,TRUE,16
42557,27106,TRUE,16
51753,28315,TRUE,16
49258,27971,TRUE,16
45983,27971,TRUE,16
42081,27966,TRUE,16
42800,27978,TRUE,16
37581,28313,FALSE,16
42023,27444,TRUE,16
31470,28321,TRUE,16
36143,28315,FALSE,16
27663,27447,FALSE,16
51046,27980,TRUE,16
46015,28315,FALSE,16
45841,28414,TRUE,16
47286,27792,TRUE,16
48627,28194,TRUE,16
44282,27789,TRUE,16
47323,27960,TRUE,16
46956,28316,TRUE,16
42097,27978,TRUE,16
41126,28210,FALSE,16
45878,27958,TRUE,16
46297,28428,TRUE,16
3504,1277,TRUE,19
37924,25269,FALSE,16
35429,28315,TRUE,16
40358,27971,FALSE,16
30812,27978,FALSE,16
36309,16146,TRUE,16
26866,10428,TRUE,16
29778,24691,FALSE,16
41846,27439,TRUE,16
46580,28320,TRUE,16
46501,27956,TRUE,16
31458,28312,TRUE,16
51748,28311,TRUE,16
44324,25129,TRUE,16
33930,20126,TRUE,16
44371,27106,TRUE,16
34772,27376,TRUE,16
48497,27111,TRUE,16
49471,27969,TRUE,16
49054,28318,TRUE,16
34970,27979,TRUE,16
29139,11132,TRUE,16
44435,21641,TRUE,16
45651,25217,TRUE,16
33411,13917,TRUE,16
29032,27376,FALSE,16
31469,28320,TRUE,16
29364,27371,FALSE,16
29299,28314,FALSE,16
42378,27971,TRUE,16
42373,27968,TRUE,16
39144,27373,FALSE,16
35822,27440,TRUE,16
44566,27444,TRUE,16
40733,27376,TRUE,16
42376,27970,TRUE,16
27505,27350,FALSE,16
41897,27967,TRUE,16
38267,27970,FALSE,16
49410,28316,TRUE,16
34958,27967,TRUE,16
42361,27955,TRUE,16
40744,27971,FALSE,16
11896,2135,TRUE,19
42376,27970,TRUE,16
7338,969,TRUE,19
44800,28314,FALSE,16
47024,27980,TRUE,16
30164,27978,FALSE,16
28502,28286,FALSE,16
39999,27373,FALSE,16
46014,27980,TRUE,16
34969,27978,TRUE,16
42374,27969,TRUE,16
28192,27375,FALSE,16
35820,27439,TRUE,16
41345,27980,FALSE,16
9908,1849,TRUE,19
42374,27969,TRUE,16
31469,28321,TRUE,16
42364,27958,TRUE,16
34520,27967,FALSE,16
41337,28322,TRUE,16
47761,27978,TRUE,16
40125,27377,TRUE,16
30275,28280,FALSE,16
42863,27372,TRUE,16
43586,27373,TRUE,16
41012,28315,FALSE,16
46946,28318,TRUE,16
7048,5056,FALSE,16
36273,27971,FALSE,16
38699,28280,FALSE,16
26970,25769,FALSE,16
41457,25052,TRUE,16
44880,25766,TRUE,16
34719,24623,FALSE,16
43866,28285,FALSE,16
28328,28285,FALSE,16
52531,28286,TRUE,16
36830,28280,FALSE,16
30457,28286,FALSE,16
36657,28320,TRUE,16
38251,28315,FALSE,16
38099,28312,FALSE,16
40585,27378,TRUE,16
31464,28315,TRUE,16
45525,27967,TRUE,16
47714,28311,FALSE,16
45014,28310,FALSE,16
43748,28285,FALSE,16
41997,27966,FALSE,16
42221,18786,TRUE,16
34767,27371,TRUE,16
45282,27978,FALSE,16
31124,27978,TRUE,16
46909,27956,TRUE,16
49309,27957,TRUE,16
30484,7721,TRUE,16
27712,27375,FALSE,16
28696,27375,FALSE,16
44629,27956,FALSE,16
42377,27970,TRUE,16
34968,27978,TRUE,16
44343,27375,TRUE,16
45258,27439,TRUE,16
42828,27374,TRUE,16
42162,27965,TRUE,16
27332,25674,FALSE,16
31466,28318,TRUE,16
31466,28318,TRUE,16
51745,28309,TRUE,16
29795,28314,FALSE,16
30778,27103,FALSE,16
29755,19866,TRUE,19
51426,25406,TRUE,16
51752,28315,TRUE,16
44639,25166,TRUE,16
33320,24578,FALSE,16
31289,28286,FALSE,16
44637,28311,TRUE,16
52531,28286,TRUE,16
37838,26269,FALSE,16
48721,25212,TRUE,16
30261,27439,FALSE,16
32847,28315,FALSE,16
45532,25773,TRUE,16
44708,28286,TRUE,16
34931,24249,FALSE,16
43114,24868,TRUE,16
44559,27103,TRUE,16
13678,782,TRUE,19
43579,24253,TRUE,16
40181,22029,FALSE,16
47878,27105,TRUE,16
8007,7670,TRUE,19
45142,21642,TRUE,16
51747,28312,TRUE,16
31468,28320,TRUE,16
50853,27955,TRUE,16
45122,23710,TRUE,16
48929,27965,TRUE,16
31462,28314,TRUE,16
43522,24349,TRUE,16
31469,28321,TRUE,16
31468,28320,TRUE,16
43627,28319,TRUE,16
51755,28315,TRUE,16
47121,28314,TRUE,16
42598,25231,TRUE,16
52531,28286,TRUE,16
51039,27977,TRUE,16
52532,28286,TRUE,16
44540,25088,TRUE,16
44195,24858,TRUE,16
44625,25771,TRUE,16
51745,28310,TRUE,16
36287,16771,TRUE,16
28964,28315,FALSE,16
45530,23852,TRUE,16
33850,28284,FALSE,16
52527,28282,TRUE,16
43693,24842,TRUE,16
44709,28286,TRUE,16
44395,27111,TRUE,16
41853,24660,TRUE,16
32610,24250,FALSE,16
34157,17828,FALSE,16
23931,14899,TRUE,16
26486,26270,FALSE,16
44444,25047,TRUE,16
36279,27102,TRUE,16
